px1,py1,pz1,E1,Q1,px2,py2,pz2,E2,Q2
40.8954560565,-20.5463501094,25.6991350375,52.488546696,1.0,-39.6087210713,15.0651698993,4.79666606321,42.6477349693,-1.0
40.9201112893,-20.5585321877,25.7112157422,52.5184399261,1.0,-39.6087210713,15.0651698993,4.79666606321,42.6477349693,-1.0
-25.3825964051,-14.4188245757,83.6975220827,88.6423435435,-1.0,25.0678899533,14.6899257414,-12.5496024144,31.6495925637,1.0
25.0633025654,14.6872711762,-12.548041015,31.6441079365,1.0,-25.3825964051,-14.4188245757,83.6975220827,88.6423435435,-1.0
25.0633025654,14.6872711762,-12.548041015,31.6441079365,1.0,-25.4204197526,-14.440310487,83.8240177067,88.77610836,-1.0
25.0678899533,14.6899257414,-12.5496024144,31.6495925637,1.0,-25.4204197526,-14.440310487,83.8240177067,88.77610836,-1.0
40.6253414934,14.7849957373,-75.9653101513,87.4056862022,-1.0,-28.4027439394,-4.86449199854,-39.9685703149,49.2734910717,1.0
-28.4635573814,-4.87432145086,-40.0584545351,49.3824265488,1.0,40.6253414934,14.7849957373,-75.9653101513,87.4056862022,-1.0
-28.4635573814,-4.87432145086,-40.0584545351,49.3824265488,1.0,41.0580517234,14.9460545671,-76.7712863737,88.3345330751,-1.0
-28.4027439394,-4.86449199854,-39.9685703149,49.2734910717,1.0,41.0580517234,14.9460545671,-76.7712863737,88.3345330751,-1.0
-47.5803482832,8.46280400708,22.9506047436,53.5000001514,-1.0,44.8861380677,-25.003602011,44.1874797102,67.7679129898,1.0
44.7997011179,-24.9549244276,44.1110278863,67.6428519381,1.0,-47.5803482832,8.46280400708,22.9506047436,53.5000001514,-1.0
44.7997011179,-24.9549244276,44.1110278863,67.6428519381,1.0,-47.4483344592,8.43981307006,22.8908093346,53.353305458,-1.0
44.8861380677,-25.003602011,44.1874797102,67.7679129898,1.0,-47.4483344592,8.43981307006,22.8908093346,53.353305458,-1.0
-53.448246686,1.2387594397,84.8428245997,100.282429411,-1.0,18.6241603348,13.1963670029,-4.84324652877,23.3339163211,1.0
18.6460359988,13.2115031673,-4.85216123976,23.3617873203,1.0,-53.448246686,1.2387594397,84.8428245997,100.282429411,-1.0
18.6460359988,13.2115031673,-4.85216123976,23.3617873203,1.0,-52.7447130749,1.22773109719,83.7034827704,98.9433993381,-1.0
18.6241603348,13.1963670029,-4.84324652877,23.3339163211,1.0,-52.7447130749,1.22773109719,83.7034827704,98.9433993381,-1.0
6.68664648147,-23.7093350491,43.9754331839,50.4052943354,-1.0,-165.239204636,-80.2853459368,182.421872884,258.896663538,1.0
-162.593454822,-79.0078855425,179.512386792,254.76182152,1.0,6.68664648147,-23.7093350491,43.9754331839,50.4052943354,-1.0
-162.593454822,-79.0078855425,179.512386792,254.76182152,1.0,6.68922513803,-23.7184783817,44.0029821304,50.433972179,-1.0
-165.239204636,-80.2853459368,182.421872884,258.896663538,1.0,6.68922513803,-23.7184783817,44.0029821304,50.433972179,-1.0
-37.9377798904,14.9702523073,60.2594423181,72.7639687574,-1.0,38.7127959777,-13.2718616912,7.5311560529,41.6119256986,1.0
38.575123057,-13.2232408697,7.50051524671,41.4627918816,1.0,-37.9377798904,14.9702523073,60.2594423181,72.7639687574,-1.0
38.575123057,-13.2232408697,7.50051524671,41.4627918816,1.0,-37.4208416154,14.770160828,59.4433324528,71.7774196728,-1.0
38.7127959777,-13.2718616912,7.5311560529,41.6119256986,1.0,-37.4208416154,14.770160828,59.4433324528,71.7774196728,-1.0
12.1423144887,-18.3017796517,-35.728704173,41.9397473185,1.0,-15.5130494576,15.1086507874,43.2283319291,48.3490007876,-1.0
-15.4949249788,15.0909987827,43.181690174,48.2959674748,-1.0,12.1423144887,-18.3017796517,-35.728704173,41.9397473185,1.0
-15.4949249788,15.0909987827,43.181690174,48.2959674748,-1.0,12.1164902194,-18.2613094252,-35.6506207342,41.848090513,1.0
-15.5130494576,15.1086507874,43.2283319291,48.3490007876,-1.0,12.1164902194,-18.2613094252,-35.6506207342,41.848090513,1.0
-25.5314659451,44.4262545653,59.7869279601,78.740305858,-1.0,26.9524873627,-45.8420660077,38.8954178923,65.8847196822,1.0
27.0197336989,-45.9595974583,38.9982826169,66.0547335052,1.0,-25.5314659451,44.4262545653,59.7869279601,78.740305858,-1.0
27.0197336989,-45.9595974583,38.9982826169,66.0547335052,1.0,-25.3909798286,44.1858915292,59.474621701,78.3220062119,-1.0
26.9524873627,-45.8420660077,38.8954178923,65.8847196822,1.0,-25.3909798286,44.1858915292,59.474621701,78.3220062119,-1.0
-14.2464833664,51.6321867274,68.9896765472,87.3408932192,-1.0,13.5250578486,-29.5283892626,6.83846169675,33.1907921617,1.0
13.5529543348,-29.5900754179,6.85371396572,33.2601817983,1.0,-14.2464833664,51.6321867274,68.9896765472,87.3408932192,-1.0
13.5529543348,-29.5900754179,6.85371396572,33.2601817983,1.0,-13.621946361,49.4034167476,66.0284286721,83.5824118197,-1.0
13.5250578486,-29.5283892626,6.83846169675,33.1907921617,1.0,-13.621946361,49.4034167476,66.0284286721,83.5824118197,-1.0
40.5495911942,12.7934573119,-47.6603665632,63.8706787238,-1.0,-43.2243239236,-11.3840170517,-62.2082877651,76.6016987621,1.0
-42.5182587842,-11.2021524091,-61.2033684525,75.3601620372,1.0,40.5495911942,12.7934573119,-47.6603665632,63.8706787238,-1.0
-42.5182587842,-11.2021524091,-61.2033684525,75.3601620372,1.0,40.6435877225,12.8242306,-47.7697507049,64.0181408629,-1.0
-43.2243239236,-11.3840170517,-62.2082877651,76.6016987621,1.0,40.6435877225,12.8242306,-47.7697507049,64.0181408629,-1.0
-42.3643621586,7.5547394521,98.135478209,107.155944848,1.0,12.3815895162,16.3700970093,-12.2461173765,23.9010959901,-1.0
12.3711197238,16.355948598,-12.2357359471,23.8806627968,-1.0,-42.3643621586,7.5547394521,98.135478209,107.155944848,1.0
12.3711197238,16.355948598,-12.2357359471,23.8806627968,-1.0,-42.2150239483,7.52636602454,97.8208819276,106.806790689,1.0
12.3815895162,16.3700970093,-12.2461173765,23.9010959901,-1.0,-42.2150239483,7.52636602454,97.8208819276,106.806790689,1.0
2.40115736762,-40.0138201742,-4.09931052712,40.2949981031,-1.0,7.47353923399,43.2017353225,36.1295407,56.8119582346,1.0
7.48012520714,43.2372321863,36.1716283995,56.8665840808,1.0,2.40115736762,-40.0138201742,-4.09931052712,40.2949981031,-1.0
7.48012520714,43.2372321863,36.1716283995,56.8665840808,1.0,2.39480210175,-39.9279466412,-4.08222282244,40.2076075756,-1.0
7.47353923399,43.2017353225,36.1295407,56.8119582346,1.0,2.39480210175,-39.9279466412,-4.08222282244,40.2076075756,-1.0
37.8406038249,-24.1276094425,113.63764776,122.178471865,-1.0,-26.459742004,16.7523970074,14.5757531565,34.5430817412,1.0
-26.4042286094,16.7165101783,14.5394046301,34.467817623,1.0,37.8406038249,-24.1276094425,113.63764776,122.178471865,-1.0
-26.4042286094,16.7165101783,14.5394046301,34.467817623,1.0,37.8852588298,-24.154110404,113.769065551,122.319766702,-1.0
-26.459742004,16.7523970074,14.5757531565,34.5430817412,1.0,37.8852588298,-24.154110404,113.769065551,122.319766702,-1.0
-17.6183232991,20.6119006278,-65.9775050079,71.332307506,1.0,7.67701796543,-38.8779790993,7.38001242196,40.310167585,-1.0
7.68545004338,-38.9145381583,7.39147470156,40.3491323871,-1.0,-17.6183232991,20.6119006278,-65.9775050079,71.332307506,1.0
7.68545004338,-38.9145381583,7.39147470156,40.3491323871,-1.0,-17.5870162411,20.5748575243,-65.845255506,71.1915496302,1.0
0.591599297478,-1.05090343592,3.59013421868,3.78874849509,1.0,-17.6183232991,20.6119006278,-65.9775050079,71.332307506,1.0
0.591599297478,-1.05090343592,3.59013421868,3.78874849509,1.0,7.68545004338,-38.9145381583,7.39147470156,40.3491323871,-1.0
0.591599297478,-1.05090343592,3.59013421868,3.78874849509,1.0,-17.5870162411,20.5748575243,-65.845255506,71.1915496302,1.0
0.591599297478,-1.05090343592,3.59013421868,3.78874849509,1.0,7.67701796543,-38.8779790993,7.38001242196,40.310167585,-1.0
7.67701796543,-38.8779790993,7.38001242196,40.310167585,-1.0,-17.5870162411,20.5748575243,-65.845255506,71.1915496302,1.0
27.344351835,-23.254379456,126.455558795,131.451509139,-1.0,-24.9300476147,12.3432615013,4.39238127109,28.1632305583,1.0
-25.0180938207,12.3881006382,4.40721817843,28.2631348509,1.0,27.344351835,-23.254379456,126.455558795,131.451509139,-1.0
-25.0180938207,12.3881006382,4.40721817843,28.2631348509,1.0,26.7773079718,-22.7775031123,123.863473891,128.755622006,-1.0
-24.9300476147,12.3432615013,4.39238127109,28.1632305583,1.0,26.7773079718,-22.7775031123,123.863473891,128.755622006,-1.0
-33.9779333367,-6.64754500379,-56.4666785385,66.2358419383,-1.0,51.8154219889,35.9781193237,-72.9236040222,96.4216065684,1.0
51.8727415954,36.0170735884,-72.9943536546,96.5204524421,1.0,-33.9779333367,-6.64754500379,-56.4666785385,66.2358419383,-1.0
51.8727415954,36.0170735884,-72.9943536546,96.5204524421,1.0,-33.549458315,-6.56058189356,-55.7516682165,65.397760364,-1.0
51.8154219889,35.9781193237,-72.9236040222,96.4216065684,1.0,-33.549458315,-6.56058189356,-55.7516682165,65.397760364,-1.0
-4.55351426765,-38.8942576202,72.5877142279,82.4771798047,-1.0,6.62380591735,34.005696026,3.89534233591,34.8632617901,1.0
6.59743759919,33.87574008,3.87452926008,34.7291677055,1.0,-4.55351426765,-38.8942576202,72.5877142279,82.4771798047,-1.0
6.59743759919,33.87574008,3.87452926008,34.7291677055,1.0,-4.57725646018,-39.1139873716,72.9799487091,82.9273137277,-1.0
6.62380591735,34.005696026,3.89534233591,34.8632617901,1.0,-4.57725646018,-39.1139873716,72.9799487091,82.9273137277,-1.0
-29.4188061189,-29.9109272967,-130.326051919,136.912456328,-1.0,61.5647254467,-55.3604556221,-158.911533698,179.186724318,1.0
60.4973845173,-54.3929094189,-156.190555118,176.107986191,1.0,-29.4188061189,-29.9109272967,-130.326051919,136.912456328,-1.0
60.4973845173,-54.3929094189,-156.190555118,176.107986191,1.0,-29.2837676537,-29.7706522711,-129.718508204,136.274477871,-1.0
61.5647254467,-55.3604556221,-158.911533698,179.186724318,1.0,-29.2837676537,-29.7706522711,-129.718508204,136.274477871,-1.0
3.8519798441,-35.9923632968,100.712453923,107.020079907,1.0,2.49778941094,40.5656733496,23.1858047334,46.7910836707,-1.0
2.4879632221,40.3863382274,23.0887967189,46.5870150796,-1.0,3.8519798441,-35.9923632968,100.712453923,107.020079907,1.0
2.4879632221,40.3863382274,23.0887967189,46.5870150796,-1.0,3.85989923513,-36.0731794371,100.926576522,107.249047124,1.0
2.49778941094,40.5656733496,23.1858047334,46.7910836707,-1.0,3.85989923513,-36.0731794371,100.926576522,107.249047124,1.0
-5.79156966936,35.3209277274,-110.478395031,116.131809368,1.0,11.5342689268,-53.5019060178,-49.8710758805,74.0447748351,-1.0
11.5535911146,-53.5863300259,-49.9528041416,74.1638324157,-1.0,-5.79156966936,35.3209277274,-110.478395031,116.131809368,1.0
11.5535911146,-53.5863300259,-49.9528041416,74.1638324157,-1.0,-5.77137986799,35.1911848637,-110.065021812,115.698092067,1.0
11.5342689268,-53.5019060178,-49.8710758805,74.0447748351,-1.0,-5.77137986799,35.1911848637,-110.065021812,115.698092067,1.0
38.4311067223,9.18900666339,-71.435561333,81.6360116249,-1.0,-50.2262937086,5.36955086975,-74.2626996045,89.8135422556,1.0
-50.2967382124,5.37759060862,-74.3444531305,89.9210166231,1.0,38.4311067223,9.18900666339,-71.435561333,81.6360116249,-1.0
-50.2967382124,5.37759060862,-74.3444531305,89.9210166231,1.0,38.3611906776,9.17180285195,-71.313546205,81.4943921616,-1.0
-50.2262937086,5.36955086975,-74.2626996045,89.8135422556,1.0,38.3611906776,9.17180285195,-71.313546205,81.4943921616,-1.0
39.4800042726,-7.36009012708,-4.35842236509,40.3961467623,-1.0,-45.451874479,5.83747046104,-36.9047096697,58.8380634839,1.0
-45.425648706,5.83364048652,-36.895717892,58.8117852487,1.0,39.4800042726,-7.36009012708,-4.35842236509,40.3961467623,-1.0
-45.425648706,5.83364048652,-36.895717892,58.8117852487,1.0,39.635471457,-7.38718663523,-4.37222228057,40.5545141182,-1.0
-45.451874479,5.83747046104,-36.9047096697,58.8380634839,1.0,39.635471457,-7.38718663523,-4.37222228057,40.5545141182,-1.0
-61.8457344552,-30.6138725694,8.39190791188,69.5164681647,-1.0,27.2223922109,5.9633222894,-13.9921815604,31.1835238374,1.0
27.2526562439,5.9700375932,-14.0051240713,31.2170351756,1.0,-61.8457344552,-30.6138725694,8.39190791188,69.5164681647,-1.0
27.2526562439,5.9700375932,-14.0051240713,31.2170351756,1.0,-61.9944294537,-30.6890208685,8.41593072365,69.684749686,-1.0
27.2223922109,5.9633222894,-13.9921815604,31.1835238374,1.0,-61.9944294537,-30.6890208685,8.41593072365,69.684749686,-1.0
-13.9491892648,38.0975873233,96.2130223928,104.417253759,-1.0,22.6088610976,-41.7630099236,179.799536898,185.965572702,1.0
22.4839073691,-41.5262443664,178.79156092,184.922655404,1.0,-13.9491892648,38.0975873233,96.2130223928,104.417253759,-1.0
22.4839073691,-41.5262443664,178.79156092,184.922655404,1.0,-13.8953427864,37.9540501414,95.8588380417,104.031334067,-1.0
22.6088610976,-41.7630099236,179.799536898,185.965572702,1.0,-13.8953427864,37.9540501414,95.8588380417,104.031334067,-1.0
11.5270028694,34.7866184867,-120.673548884,126.115412162,-1.0,-18.3010860917,-29.3970986452,-24.6051367292,42.4799138187,1.0
-18.28766217,-29.3755357528,-24.5836929494,42.4467879954,1.0,11.5270028694,34.7866184867,-120.673548884,126.115412162,-1.0
-18.28766217,-29.3755357528,-24.5836929494,42.4467879954,1.0,11.4781528927,34.6426779314,-120.173029617,125.592321975,-1.0
-18.3010860917,-29.3970986452,-24.6051367292,42.4799138187,1.0,11.4781528927,34.6426779314,-120.173029617,125.592321975,-1.0
27.136914419,34.8628182462,88.1354239652,98.5885000467,-1.0,-28.7517508062,-30.9630746094,30.6267781139,52.1860696453,1.0
-28.8568992943,-31.0738173399,30.7378787562,52.3749092131,1.0,27.136914419,34.8628182462,88.1354239652,98.5885000467,-1.0
-28.8568992943,-31.0738173399,30.7378787562,52.3749092131,1.0,27.2360125757,34.9923676497,88.5498915826,99.0321192227,-1.0
-28.7517508062,-30.9630746094,30.6267781139,52.1860696453,1.0,27.2360125757,34.9923676497,88.5498915826,99.0321192227,-1.0
36.6388112103,21.5769534721,-84.7645116216,94.8314346732,1.0,-28.8717324116,-17.745639522,-12.6019299032,36.1566654362,-1.0
-28.8508598222,-17.732810453,-12.5950234143,36.1312947116,-1.0,36.6388112103,21.5769534721,-84.7645116216,94.8314346732,1.0
-28.8508598222,-17.732810453,-12.5950234143,36.1312947116,-1.0,36.6334039436,21.5741144502,-84.7220138529,94.7907141749,1.0
-28.8717324116,-17.745639522,-12.6019299032,36.1566654362,-1.0,36.6334039436,21.5741144502,-84.7220138529,94.7907141749,1.0
43.1741249155,-21.1293789218,-4.56404797622,48.2835107823,-1.0,-37.2512804644,19.5377122448,8.72049994021,42.9585658385,1.0
-37.2471364466,19.5350638427,8.72334994067,42.9543465867,1.0,43.1741249155,-21.1293789218,-4.56404797622,48.2835107823,-1.0
-37.2471364466,19.5350638427,8.72334994067,42.9543465867,1.0,43.2235208986,-21.1533389689,-4.54884301496,48.336731839,-1.0
-37.2512804644,19.5377122448,8.72049994021,42.9585658385,1.0,43.2235208986,-21.1533389689,-4.54884301496,48.336731839,-1.0
-10.1890182971,-17.4882091179,-48.7059990544,52.7440902812,-1.0,-8.08286046371,32.7578267108,27.2136386443,43.3474467073,1.0
-8.07988990714,32.7457877825,27.2026406627,43.33089038,1.0,-10.1890182971,-17.4882091179,-48.7059990544,52.7440902812,-1.0
-8.07988990714,32.7457877825,27.2026406627,43.33089038,1.0,-10.160602459,-17.4398377318,-48.5720500295,52.5988687159,-1.0
-8.08286046371,32.7578267108,27.2136386443,43.3474467073,1.0,-10.160602459,-17.4398377318,-48.5720500295,52.5988687159,-1.0
10.9791561449,-45.4556662495,40.5640731355,61.9048839501,-1.0,-8.17710391821,42.6116060519,10.0204141457,44.5312683645,1.0
-8.17569046923,42.6042404452,10.0298132469,44.5260770338,1.0,10.9791561449,-45.4556662495,40.5640731355,61.9048839501,-1.0
-8.17569046923,42.6042404452,10.0298132469,44.5260770338,1.0,10.9766120968,-45.4471247945,40.5543723354,61.8918043397,-1.0
-8.17710391821,42.6116060519,10.0204141457,44.5312683645,1.0,10.9766120968,-45.4471247945,40.5543723354,61.8918043397,-1.0
24.7786969309,7.89712753442,38.2785961153,46.2775380626,1.0,-33.9597811029,-23.0036643536,22.8435134214,46.9496813128,-1.0
-33.9571133493,-23.001361894,22.8533482516,46.9514098404,-1.0,24.7786969309,7.89712753442,38.2785961153,46.2775380626,1.0
-33.9571133493,-23.001361894,22.8533482516,46.9514098404,-1.0,24.8615321997,7.92174755301,38.4076233411,46.4328177264,1.0
-33.9597811029,-23.0036643536,22.8435134214,46.9496813128,-1.0,24.8615321997,7.92174755301,38.4076233411,46.4328177264,1.0
-37.2673847755,18.6390519598,-43.4663289254,60.2129980976,-1.0,34.6810760668,-14.1005959749,5.42095767835,37.828584296,1.0
34.7124514534,-14.1134334484,5.41488638756,37.8612657988,1.0,-37.2673847755,18.6390519598,-43.4663289254,60.2129980976,-1.0
34.7124514534,-14.1134334484,5.41488638756,37.8612657988,1.0,-36.978387651,18.4963610048,-43.1334099373,59.7496338081,-1.0
34.6810760668,-14.1005959749,5.42095767835,37.828584296,1.0,-36.978387651,18.4963610048,-43.1334099373,59.7496338081,-1.0
-30.6743247188,-22.4894965752,56.0842398361,67.7653655996,-1.0,34.9294255675,12.3393616339,-0.40474581166,37.047261692,1.0
34.9880919365,12.3588271099,-0.410482686927,37.109120774,1.0,-30.6743247188,-22.4894965752,56.0842398361,67.7653655996,-1.0
34.9880919365,12.3588271099,-0.410482686927,37.109120774,1.0,-30.4215637907,-22.3018411994,55.6160264422,67.2011698207,-1.0
34.9294255675,12.3393616339,-0.40474581166,37.047261692,1.0,-30.4215637907,-22.3018411994,55.6160264422,67.2011698207,-1.0
-19.4495615329,-33.4481342049,112.422688366,118.894638856,1.0,24.3929853869,33.3981038635,26.2990426506,49.0112424428,-1.0
24.3837332132,33.3852958924,26.296050707,48.9963046945,-1.0,-19.4495615329,-33.4481342049,112.422688366,118.894638856,1.0
24.3837332132,33.3852958924,26.296050707,48.9963046945,-1.0,-19.3017504184,-33.2046346343,111.596357339,118.020606105,1.0
24.3929853869,33.3981038635,26.2990426506,49.0112424428,-1.0,-19.3017504184,-33.2046346343,111.596357339,118.020606105,1.0
7.78524366461,34.0721800179,-93.8115810429,100.110675612,-1.0,-10.6539107228,-36.7876414955,-12.8658190718,40.4026836308,1.0
-10.6062407102,-36.6285216769,-12.8057573554,40.2261050485,1.0,7.78524366461,34.0721800179,-93.8115810429,100.110675612,-1.0
-10.6062407102,-36.6285216769,-12.8057573554,40.2261050485,1.0,7.76853727654,33.9990643794,-93.6042767862,99.8902314866,-1.0
-0.606147671536,0.407979870304,-2.70228851168,2.80131923657,1.0,7.78524366461,34.0721800179,-93.8115810429,100.110675612,-1.0
-0.606147671536,0.407979870304,-2.70228851168,2.80131923657,1.0,-10.6062407102,-36.6285216769,-12.8057573554,40.2261050485,1.0
-0.606147671536,0.407979870304,-2.70228851168,2.80131923657,1.0,7.76853727654,33.9990643794,-93.6042767862,99.8902314866,-1.0
-0.606147671536,0.407979870304,-2.70228851168,2.80131923657,1.0,-10.6539107228,-36.7876414955,-12.8658190718,40.4026836308,1.0
-10.6539107228,-36.7876414955,-12.8658190718,40.4026836308,1.0,7.76853727654,33.9990643794,-93.6042767862,99.8902314866,-1.0
-58.0977387819,34.7712460812,-107.294950338,126.872393914,-1.0,46.2115331733,-16.1908545608,-35.385410757,60.4134755479,1.0
46.4391008808,-16.272306709,-35.5320923562,60.6952947695,1.0,-58.0977387819,34.7712460812,-107.294950338,126.872393914,-1.0
46.4391008808,-16.272306709,-35.5320923562,60.6952947695,1.0,-58.2690079308,34.8737499281,-107.607432997,127.243178674,-1.0
46.2115331733,-16.1908545608,-35.385410757,60.4134755479,1.0,-58.2690079308,34.8737499281,-107.607432997,127.243178674,-1.0
-31.8611389909,-35.6300085187,37.0081489321,60.4503427278,1.0,30.8616582043,31.5134920593,18.570980975,47.8584854227,-1.0
30.8264537352,31.4767254471,18.5513192038,47.8039444257,-1.0,-31.8611389909,-35.6300085187,37.0081489321,60.4503427278,1.0
30.8264537352,31.4767254471,18.5513192038,47.8039444257,-1.0,-31.8891354225,-35.6613166617,37.0345573979,60.4997195811,1.0
30.8616582043,31.5134920593,18.570980975,47.8584854227,-1.0,-31.8891354225,-35.6613166617,37.0345573979,60.4997195811,1.0
23.3608856352,-18.3462463948,-48.3764859516,56.7680481535,-1.0,-50.037787902,47.6435769804,-119.561843734,138.089595141,1.0
-50.1102397992,47.7135176027,-119.705681539,138.264519134,1.0,23.3608856352,-18.3462463948,-48.3764859516,56.7680481535,-1.0
-50.1102397992,47.7135176027,-119.705681539,138.264519134,1.0,23.3505438543,-18.3386908668,-48.3607466033,56.7479379072,-1.0
